canonical_smiles,standard_value
COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,3.5
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1.7525
CC(=O)Nc1ccc(CN2CCN(Cc3ccc4[nH]cc(CCN(C)C)c4c3)S2(=O)=O)cc1,0.42
C[C@H]1C(=O)N(C)C=Cc2cc(CC3CCOCC3)ccc21,5.4
CCCN(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,2.54
CN1C(=O)c2ccc(Cl)cc2C2(CC(=O)NC2=O)C1=O,0.58
COc1ccc2nc(C)cc(OCC(=O)Nc3ccc(Cl)cc3)c2c1,5.15
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1.75
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CCCOc2ccc(F)cc21,3.8
CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cncc4[nH]ccc34)n2)CC1,2.2
CC(=O)NCCc1c(-c2ccccc2)nc2ccc3c(n12)CCO3,1.66
COc1cc(N(CC2CC2)c2ccc(F)c(Cl)c2)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,1.2
Cc1nn(C2CCN(CCO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,2.5
CNC(=O)c1cnc(Nc2ccc(OC)cc2C)nc1NC1CCCC1,4.2
Cc1[nH]c(C(=O)Nc2nc3c(OC(CN4CCOCC4)c4ccccc4)cc(C(=O)O)cc3s2)cc1F,1.9
C[C@H]1CN(S(=O)(=O)c2ccc3c(c2)CCO3)C[C@@H]1C(=O)Nc1ccc2scnc2c1,2.94
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2.8
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(O)c1,-0.3
C[S+]([O-])CCCCNC(=S)SCc1cccc([N+](=O)[O-])c1,3.81
COCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,1.2
CC(C)n1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,2.8
[2H]C([2H])(O)C1(C([2H])([2H])O[C@]2(c3ccc(Cl)cc3)c3ccc(C(C)(C)O)cc3C(=O)N2Cc2ccc(Cl)cc2S(C)(=O)=O)CC1,4.3
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CC(O)c3cccnc32)CC1,3.3
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,0.9
CC(C)Nc1ncc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,2.63
CCCC(=O)Nc1n[nH]c2c(F)c(F)c(-c3ccccc3)cc12,2.4
CCCN1CCC(CNC(=O)c2cc(C(=O)NCCO)cc(C(=O)NCCO)c2)CC1,-0.34
CCC(NC(=O)N1CC(=O)Nc2cccnc21)c1ccc(C2CC2)cc1,3.75
CN1CCC(Oc2ccc(NC(=O)c3cn4ccnc4s3)cn2)CC1,1.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)C3)nn12,1.2000000000000002
CN(C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,4.6
Cc1nc(Cn2c(=O)[nH]c3c(N)nc(C(F)(F)F)cc32)cs1,2.3
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCCC3)cnc12,3.0
O=C1NC(c2ccc(C3CCCCC3)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl,3.5
O=C(CN1CCN(c2ccc(F)cn2)CC1)c1cnc2n1CCCC2,2.1
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3ccnc(C(F)(F)F)c3)CC2)(C(C)C)C1,0.7
CC(C)N(C(=O)NCCCl)C1CCCCC1,2.36
Cc1n[nH]c(-c2nc(Cc3ccccc3F)c3ccccn23)n1,3.3
COc1ccc(-c2c(C)nn3c(N(CCC#N)CCCF)nc(C)nc23)c(C)n1,3.5
C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(-c4cncc(Cl)c4)c3Cl)CC2=O)CCO1,2.5
CCS(=O)(=O)c1ccc(C(NC(=O)OC)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)nc1,2.9
Brc1cccc(Br)c1N(CC1CCCC1)C1=NCCN1,0.32
Cc1nc(NC(=O)CN2C(=O)OC[C@H]2C(C)C)sc1-c1ccc(N)cc1,2.5
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ncccc3F)nn2)CC1,3.1
CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,3.6
Cc1nc2ccnn2c(NCc2ccccn2)c1C,2.0
O=C(NCCc1csc(-c2ccccc2)n1)N1CCCC1,2.8
CC(=O)N1CCN([C@H]2CC[C@@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,2.4
CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCOCC4)[C@@H](C=C4C(=O)c5c(cc6c(c5O)C=CC(C)(C)O6)O[C@]431)C2=O,3.8
O=c1c2ccccc2[se]n1-c1ccccc1,0.92
CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,4.1
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C(=N)NC)c3)c(-n3ccc(C(F)(F)F)n3)c12,2.28
C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4ccc(C(F)(F)F)o4)cn3)CC2)NC(=O)NC1=O,2.3
O=C(N[C@H]1CCN(C2CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,2.4
Cn1ncc(Nc2ccccc2)c(Cl)c1=O,3.1
O=C(NCc1ccc2c(c1)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,2.8
CN1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(C(F)(F)F)cc5)cnc4cn3)cc2)CC1,2.95
CCCOc1nc(N2CCOCC2)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,3.8
Oc1ccc2nc(CN3CCC(Cc4ccc(I)cc4)CC3)[nH]c2c1,3.95
CC(C)(CO)Nc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(OC2CCC2)n1,3.1
COc1ccc(C(=O)N2CCN(c3c(Nc4ccccc4C)c(=O)c3=O)CC2c2ccccc2)cc1OC,2.63
N#Cc1c(-c2cccc(C(F)(F)F)c2)cc(NCCCN)n2c1nc1ccccc12,1.46
Cn1c(COc2ccc(C(F)(F)F)cc2)nc(N2CCNCC2)cc1=O,1.1
Cn1c(COc2cccc(C(=O)O)c2)nc2ccc(Oc3c(F)cccc3F)cc21,1.8
Cc1cc(CN2[C@H](CO)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,4.0
Cc1cc(C)n2nc(-c3ccc(CCCF)cc3)c(CC(=O)N(C)Cc3ccccc3)c2n1,3.98
CN(C)CC[C@@H](c1cccc(Cl)c1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1,2.7
Cc1ncc(-c2nc3c(NC4(C)CC4)nc(Nc4cnn(C5CC6(C5)CN(C)C6)c4)nc3cc2F)cn1,2.1
O=C(NCc1ccncc1)Nc1ccc2nc(-c3ccccc3OC(F)(F)F)nn2c1,3.4
NC12CCCCC1c1ccccc1C2,0.3
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CNC(=O)c3ccc(Cl)s3)sc2C1,0.57
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,2.51
C#CCN(C)/N=N/c1ccc(C(=O)O)cc1,0.0
COCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,3.13
COCCN(C)Cc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,1.46
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,2.8
CCOc1cc(C(F)(F)F)c(C(=O)NC(=O)Nc2nc3ccc(CN4CCN(C)CC4)cc3s2)cc1N1CCOCC1,3.3
Cn1cc(-c2cnc3oc4c(-c5ccn(C)n5)nc(=O)n(CCC5CCCO5)c4c3c2)cn1,0.9
CC(=O)Nc1ccccc1,0.95
Nc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(N)n1,0.49
COc1ccccc1,2.1472
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,2.2
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,4.7
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,3.0
Nc1nccc2c1[nH]c(=O)n2Cc1ccccc1,1.9
Cc1ccc(C2=CCC(C)(C)c3ccc(C(=O)Nc4ccc(C(=O)O)cc4)cc32)cc1,3.84
C[C@H]1Cn2c(nnc2C2CCC2)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,2.4
CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4ccc(Cl)cc4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1,4.74
Clc1ccc2cc[nH]c2c1,2.29
O=C(O)c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1O,3.0
CCN(Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1)C(C)C,4.1
COc1nc(C#N)ccc1N[C@@H](C)c1cc2cc(Cl)ccc2[nH]c1=O,2.5
Cc1cc(-c2scnc2C)ccc1[C@H](C)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,2.3
Cn1ncc(NCc2ccc(F)cc2)c(Cl)c1=O,3.3
CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](NC(C)=O)CC4)nc3cc2Cl)CC1,2.5
Cc1cn(-c2ccc3n(c2=O)CCN([C@H](C)c2cn(C)c4ccc(C(F)(F)F)cc24)C3=O)cn1,3.7
CNc1ccc(-c2nc3ccc(OCC[18F])cc3s2)cn1,3.59
CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O,-0.095
Cc1c(Cc2cccnc2)c[nH]c1C(=O)NC1CC1,2.6
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(CO)nc3)c2)cc1,1.2
Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cn1,2.9
CCCC(CCC)C(=O)N(C)/N=N/c1ccc(Cl)cc1,4.62
CN(C)c1nc(-c2ccccc2)c2ccccc2n1,4.0
Cc1cc2c(-c3ccco3)cnc(N[C@@H]3CCN(C)C[C@H]3C(=O)NC3CCCCC3)c2[nH]c1=O,3.99
CCCCCC[C@H]1OC[C@@H](C)NC(=O)[C@H](CO[C@H]2C[C@H](CN)C2)NC(=O)[C@H](CN)NC(=O)[C@H](C2CCCCCC2)NC(=O)[C@H](CCC)N(C)C(=O)[C@@H]1C,1.6
O=C(c1ccccc1)c1ccccc1,3.067
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)(F)F)cn4C)n2)cc1N[C@@H]1CCOC[C@@H]1N,2.4
CC(C)[C@@H]1OC(=O)C2(/C=C/c3ccc4ccc(nc4c3)[C@@H](C)NC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C)NC1=O)CCOCC2,2.4
COc1cc2[nH]c(C)c(C(C)C)c(=O)c2cc1Cl,2.84
CC(=O)NCCn1c(-c2ccccc2)nc2ccc3c(c21)CCO3,1.39
CCCn1cnc2c3c(Cl)c4ccccc4nc3ccc21,1.09
Cn1cc(-c2n[nH]c3ccc(Oc4ccc(NC(=O)CN)cc4)cc23)cn1,1.6
Nc1n[nH]c(N2CCC(N3CCC[C@@H]3Cc3ccc(Cl)cc3)CC2)n1,1.15
CN(C)C(=O)C1CCN(c2cnccc2-n2cc(Cl)cn2)CC1,2.0
COc1ccccc1C1=NN(c2ccccn2)C(=O)C1,2.56
FC(F)c1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2,2.0
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,3.1
CN(Cc1cccnc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,1.81
CN1C[C@@H]2C[C@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,1.4
CCCN(CCC)C(=O)Cc1c(-c2ccc(OCC[18F])cc2)nc2c(Cl)cc(Cl)cn12,3.0
COc1ccc(-c2cc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)n[nH]2)cn1,4.9
Cc1ccc2[nH]c(N[C@H](C)c3cccc(Cl)c3)nc2n1,3.3
COc1cc(OCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)COC1,2.8
Clc1ccc(-c2nc(CNc3ccnc4cc(Cl)ccc34)[nH]c2CN2CCCC2)cc1,4.63
Cc1ccnc(C)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,0.8
NCc1c(N)nc(N)nc1-c1ccc(Cl)cc1Cl,0.4
Cc1cc([C@@](C)(O)C#Cc2ccc3c(c2)-c2nc(C(N)=O)c(C4CC4)n2CCO3)no1,2.0
C[C@@H](Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,1.9
CN(C)CCCNc1nc(NCC2CCNCC2)c2cc(-c3ccccc3)ccc2n1,0.5
O=C(NCc1ccncc1)Nc1ccc2nc(-c3ccc(OC(F)(F)F)cc3)nn2c1,4.4
Clc1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,4.76
O=C(c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1)N1NC2=C(CCC/C2=C\c2ccco2)C1c1ccco1,-0.8
CC1(c2ccc3c(c2)NC(=O)CO3)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,3.38
CN1C(=O)N(CC(=O)c2ccc(F)cc2F)C(=O)C1(C)c1ccc(C#N)cc1,5.22
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,2.26
O=C(NCCc1ccc(C(=O)N2CCC2)cc1)c1nc(-c2ccc3nc[nH]c3c2)no1,1.3
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,0.11
COc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,5.32
CC1(c2ccc(-n3cnnn3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,3.78
O=C(CN1C(=O)CNC1=O)Nc1ccc(Cl)c(S(=O)(=O)C2CCCCC2)c1,3.6
C[C@@H]1NC(c2ccnc(C#N)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,3.2
O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CC2)cc1,0.9
O=C(O)c1ccc(CC(=O)N2CCc3c(n(Cc4cccc(F)c4)c4ncccc34)C2)cc1,0.67
CS(=N)(=O)c1ccc(C(F)(F)F)cc1,2.0
Cc1c(O)c(=O)ccn1CC(C)C,0.955
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,3.86
COc1ccc(Cn2nc(C(=O)Nc3ccc(F)c(C(=O)NC4CC4)c3)ccc2=O)cc1F,4.4
CN(C(=O)N(CCCl)N=O)C1CCCCC1,0.97
O=C(O)c1cc(-c2ccc(C3=C[C@H]4CNC[C@@H]4C3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,2.2
Cc1nn(C2CCN(C(=O)[C@H](C)N)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,1.7
FC(F)(F)c1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,4.01
COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C4CC4)cc32)c1C,3.1
CN1CC2CCC1([C@H](NC(=O)c1c(N)cccc1Cl)c1ccccc1)CC2,1.3
C#CCN(C(=O)N(CCCl)N=O)C1CCCCC1,-0.42
O=C1c2ncc3c(c(COCC4CCOCC4)cn3Cc3ccc(F)cc3)c2CCN1O,1.83
N#Cc1c(-c2ccccc2)cc(NCCCN)n2c1nc1ccccc12,0.49
O=c1c2c([nH]c3ccc(-c4ccc(C(F)(F)F)cc4)cc13)CCCC2,3.6
Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,1.3
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,4.1
CC(C)Nc1nc(NC2CCCCC2)c2ccccc2n1,4.69
Cc1ncc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)n1C,2.0
Cc1ccccc1[C@H](C/C(=N\O)c1ccc(=O)n(C)c1)c1ccc(S(C)(=O)=O)cc1,1.7
Cc1nc(C)c(-c2cc([C@H](C)c3ccccc3)[nH]n2)s1,4.0
N=C(c1ccc2c(c1)NC(=O)CO2)[C@@H](Sc1nnc[nH]1)c1ccccc1,2.4
COc1cccc(Cn2cc(CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)nn2)c1,-0.38
CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,1.81
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(N[C@H]5CNC[C@@H]5F)c(C)n4)n3)cc12,1.7
COc1cc(N)ccc1C(=O)NC1CCC(=O)NC1=O,0.0
O=C(O)c1ccc(NC(=O)c2cc(Cl)c(OC3CCCC3)c(Cl)c2)cc1,2.8
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1,3.1
O=C(O)CNC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.0
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c3c2CCC3=O)cc1,4.44
CC(C)(O)C#Cc1cc2c(cc1F)OCCn1c-2nc(C(N)=O)c1C#N,1.6
Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](C(=O)O)CC2)nc1C(N)=O,1.3
COc1cc(C)c(NC(=O)N2CCN(c3nc(N)nc4scnc34)CC2)cn1,1.66
C=CC(=O)N1CC2(CC(n3nc(-c4ccc5nnccc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,4.1
COc1cc(F)c(CNc2ncc(-c3cccnc3C)c3nncn23)c2c1OCC2,2.3
CN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C,3.2
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCON1CCN(C)CC1,2.8
CNC(=O)c1ccc(-c2noc(Cc3ccc4[nH]cc(CCN(C)C)c4c3)n2)cc1,1.45
Cn1cc(Nc2nc(N[C@@H]3CCOC3)c3nc(CC#N)ccc3n2)cn1,1.5
C=C[C@H](C)c1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,3.1
CN(C)S(=O)(=O)c1ccc(C2(C)NC(=O)N(CC(=O)c3ccc(F)cc3F)C2=O)cc1,4.6
CCN1C(=O)c2ccccc2CN2CC[C@H]1C2,0.4
CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CC#CCNC(C)=O)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12,5.19
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc(Cc2ccccc2)n1,3.5
CCCC(CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,0.1
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,1.1
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCC3)CC1)cn2C,2.6
CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,2.5
Cc1ccc(-c2nc3c(sc4ccccc43)c(=O)[nH]2)cc1,4.13
CC1(c2ccc(S(=O)(=O)NC3CC3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,4.48
C[C@H]1O[C@H]1c1nc2ccccc2n2cccc12,2.55
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2ccccc2)C1,2.7
CN1CCN(CC(=O)N2c3ccccc3NC(=O)c3cscc32)CC1,-0.15
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C1=O,1.35
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.0
O=c1n(Cc2nc(-c3ncco3)cn2CCCCO)c2cnccc2n1C1CC1,0.6
Clc1ccc2c(NCCCNc3nccc(N4CCCCC4)n3)ccnc2c1,0.845
O=C(O)CCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N(CCBr)CCBr,0.42
Cc1cc2ncncc2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,2.2
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(CC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4)cc23)c1F,3.2
O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1nc2c(s1)CCC2,4.0
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCO2,2.6
COc1nc(C)sc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,2.0
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,1.6
Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC(F)F)c3C)c2c1,2.0
COc1ccc(N2CCCn3c2nc2c(Cl)ccc(C(OC(F)F)C(F)(F)F)c23)c(C)n1,3.43
Cc1nnc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(O[C@@H](C)C(F)(F)F)ccc(C(F)(F)F)n3n2)o1,3.8
Cc1cc(Cc2cccc(Br)c2)cc(=O)n1C[C@H]1C[C@@H]1C#N,2.5
Cc1ccc(N(C2CCC2)S(=O)(=O)c2ccc3c(c2)C(O)CC(C2CCOCC2)O3)c(C)c1,3.77
O=C(c1ccc(Cl)cc1Cl)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,2.5
CC(C)(F)CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,5.1
NC(=O)C1CCCN1c1nc2ccccc2c(=O)o1,0.4
CN(C)CC(=O)N1CCC(c2nc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n(C)n2)CC1,0.9
O=C(O)CCc1ccc2cc(Cc3ccccc3)cc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,1.9
N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1,2.7
CS(=O)(=O)NC(=O)/C=C/c1cn(-c2ccc(Cl)cc2)nc1-c1ccncc1,0.98
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,3.5
O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.5
O=S(=O)(Nc1ccc2c(-c3ccncc3)c[nH]c2c1)c1ccccc1,2.01
CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)N5CCC(CCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)N(C)C7=O)C8=O)CC6)CC5)CC4)CC3)c12,3.7
N#CC(c1ccccn1)c1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,3.4
CC(C)[C@@H]1OC(=O)C(CO)(CO)/C=C/c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,1.0
OC1CC2(CCN(CCc3ccc(F)c(F)c3)CC2)Oc2c1ccc1ccccc21,3.15
O=c1[nH]ccc2c1sc1ccccc12,3.62
Cc1ccc2[nH]c(C(=O)N[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@H]3C(=O)NCCN(C)C)cc2c1,2.1
COCC(NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)cc1,3.2
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]cnc34)n2)CC1,2.2
COC(=O)c1c(N)c(C#N)nn1-c1ccccc1OCc1ccccc1,3.69
CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)c1,2.4
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,1.9
FC(F)(F)c1cccc2c1nnn2CC1CC1,3.08
Cc1nn(C)cc1NC(=O)[C@@H]1CCCC[C@H]1C(=O)c1ccc(-c2cc[nH]n2)nc1,1.8
O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,3.1
CC(C)C(Oc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,2.6
Cc1cc(NC2Cc3ccccc3C2)n2nc(C(C)(F)F)nc2n1,3.1
Cc1cn(-c2cncc(Cl)c2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12,0.8
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,3.1
CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2ccc(S(=O)(=O)Nc3cscn3)cc2C#N)C1,1.25
NCCC[C@@]1(C(=O)O)CCc2c(ncn2Cc2cccc(-c3ccccc3)c2)C1,1.0
CC(=O)Nc1nc(=O)[nH]c2cc(Cl)ccc12,1.3
COCC(C)(C)c1c(F)cc(NC(=O)[C@H]2c3ccc(OC)cc3CCN2C(=O)CCCC(=O)O)cc1F,3.16
CCCCC(O)(CN(C1CC1)S(=O)(=O)c1ccc(O)cc1)c1ccccc1,3.9
